#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-06-06T13:54:43 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-06-06T13:54:44	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=999999&-order=I&-out.src=J/A+A/618/A93/members&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/A+A/618/A93/members&-out=RA_ICRS&-out=DE_ICRS&-out=Source&-out=GLON&-out=GLAT&-out=plx&-out=pmRA&-out=pmDE&-out=o_Gmag&-out=Gmag&-out=BP-RP&-out=PMemb&-out=Cluster&Cluster=NGC_2632&-out=SimbadName&-out=_RA.icrs&-out=_DE.icrs&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36180093
#Name: J/A+A/618/A93
#Title: Gaia DR2 open clusters in the Milky Way (Cantat-Gaudin+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/a+a/618/a93	    IVOID of underlying data collection
#INFO	creator=Cantat-Gaudin T.	    First author or institution
#INFO	cites=bibcode:2018A&A...618A..93C	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/618/A93	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36180093	    Dataset identifier that can be used for citation
#INFO	publication_date=2020-09-30	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_618_A93_members:
#Name: J/A+A/618/A93/members
#Title: Membership probabilities of all individual stars
#Column	RA_ICRS	(F15.11)	[] Gaia DR2 right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Gaia DR2 declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source_id (source_id)	[ucd=meta.id;meta.main]
#Column	GLON	(F14.10)	[] Gaia DR2 Galactic longitude (l)	[ucd=pos.galactic.lon]
#Column	GLAT	(F14.10)	Gaia DR2 Galactic latitude (b)	[ucd=pos.galactic.lat]
#Column	plx	(F10.4)	Gaia DR2 parallax (parallax)	[ucd=pos.parallax.trig]
#Column	pmRA	(F9.3)	Gaia DR2 proper motion along RA (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Gaia DR2 proper motion along DE (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	o_Gmag	(I3)	Gaia DR2 number of G observations (phot_g_n_obs)	[ucd=meta.number]
#Column	Gmag	(F9.6)	Gaia DR2 mean G magnitude (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F9.6)	? Gaia DR2 BP minus RP colour null if missing in DR2 (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	PMemb	(F4.1)	Membership probability (proba)	[ucd=stat.fit.goodness]
#Column	Cluster	(a17)	Corresponding cluster (cluster)	[ucd=meta.id.parent]
#Column	SimbadName	(A28)	Simbad column added by the CDS	[ucd=meta.id]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS	DE_ICRS	Source	GLON	GLAT	plx	pmRA	pmDE	o_Gmag	Gmag	BP-RP	PMemb	Cluster	SimbadName	_RA.icrs	_DE.icrs
130.28002274931	+19.44686331232	 661239390935360512	206.2338930330	 32.5669964440	    5.5215	  -37.983	  -12.152	314	12.180412	 1.112011	 1.0	NGC_2632         	Gaia DR2  661239390935360512	130.28019618147	+19.44691563335
130.29432479559	+19.82948169823	 661305838371084288	205.8131893849	 32.7121656448	    5.3982	  -36.394	  -13.570	338	 8.944861	 0.478542	 1.0	NGC_2632         	Gaia DR2  661305838371084288	130.29449136877	+19.82954012454
130.77921256420	+19.06830483866	 661015915195312512	206.8513142979	 32.8761443746	    5.4299	  -36.969	  -12.037	506	 9.433238	 0.678913	 1.0	NGC_2632         	Gaia DR2  661015915195312512	130.77938097719	+19.06835666456
131.69700512013	+19.64467417588	 661111538347104512	206.5641546430	 33.8883229751	    5.3171	  -36.880	  -12.801	359	10.588556	 0.754954	 1.0	NGC_2632         	Gaia DR2  661111538347104512	131.69717372247	+19.64472929122
130.62791898600	+19.11598204692	 661028284701128576	206.7384868306	 32.7589987913	    5.5016	  -35.821	  -11.553	369	17.687504	 3.081013	 1.0	NGC_2632         	Gaia DR2  661028284701128576	130.62808221626	+19.11603178893
130.58352658329	+19.15152647861	 661031480156796544	206.6814223317	 32.7321889376	    5.3150	  -36.194	  -11.537	383	13.096282	 1.417069	 1.0	NGC_2632         	Gaia DR2  661031480156796544	130.58369154875	+19.15157615173
130.67690278964	+19.09964973067	 661028662658249344	206.7759934889	 32.7966100688	    5.4808	  -37.361	  -13.788	436	11.434957	 0.938342	 1.0	NGC_2632         	Gaia DR2  661028662658249344	130.67707302062	+19.09970909559
130.02632088237	+19.30731207125	 661216369910684544	206.2898002476	 32.2939998566	    5.3357	  -36.229	  -12.047	225	10.803354	 0.941247	 1.0	NGC_2632         	Gaia DR2  661216369910684544	130.02648616404	+19.30736394020
129.75933089177	+19.32618793480	 661258872906952320	206.1646248550	 32.0646196756	    5.4601	  -36.830	  -12.802	254	12.122607	 1.119274	 1.0	NGC_2632         	Gaia DR2  661258872906952320	129.75949893469	+19.32624305445
129.71238603599	+19.30913820799	 661260212933886464	206.1651366624	 32.0171522587	    5.4082	  -35.787	  -13.033	224	17.887410	         	 1.0	NGC_2632         	Gaia DR2  661260212933886464	129.71254930302	+19.30919432222
130.19977263430	+19.65888766344	 661293537585522816	205.9668027123	 32.5697225169	    5.2046	  -34.995	  -10.288	260	10.818336	 0.909855	 1.0	NGC_2632         	Gaia DR2  661293537585522816	130.19993263325	+19.65893195892
130.43938534137	+19.26723328027	 661221760091324544	206.4960135547	 32.6452056382	    5.4365	  -37.072	  -13.157	321	10.041986	 0.674253	 1.0	NGC_2632         	Gaia DR2  661221760091324544	130.43955442753	+19.26728992839
130.40066944151	+19.14258871139	 661196406902775424	206.6193921573	 32.5672899190	    5.1497	  -39.927	  -15.730	443	 9.232459	 0.531901	 0.7	NGC_2632         	                            	130.40085141145	+19.14265643769
131.32973631851	+19.00296634931	 661049862616788992	207.1423530229	 33.3405516209	    5.4051	  -36.400	  -12.727	389	13.444594	 1.525509	 1.0	NGC_2632         	Gaia DR2  661049862616788992	131.32990207418	+19.00302114604
130.64542927860	+18.92933429017	 660989973592859264	206.9531141273	 32.7088406442	    5.2497	  -36.705	  -12.112	425	17.187498	 2.902623	 1.0	NGC_2632         	Gaia DR2  660989973592859264	130.64559634935	+18.92938643898
131.15414007056	+19.71081472041	 661148268907314432	206.2784719485	 33.4310268195	    5.3372	  -35.806	  -14.733	390	10.338463	 0.742765	 0.9	NGC_2632         	                            	131.15430383055	+19.71087815409
130.23439834971	+19.58028173265	 661246022364851072	206.0677118831	 32.5730610535	    5.3013	  -35.969	  -14.006	332	 6.726763	 0.250297	 1.0	NGC_2632         	Gaia DR2  661246022364851072	130.23456272145	+19.58034203619
130.08858692105	+19.18109286010	 661211142934329088	206.4540313626	 32.3047886585	    5.3938	  -37.455	  -13.951	236	14.513931	 1.926156	 1.0	NGC_2632         	Gaia DR2  661211142934329088	130.08875766454	+19.18115292683
130.29694493672	+19.52958490861	 661244647975316736	206.1484314844	 32.6107280626	    5.4382	  -35.503	  -12.864	323	15.489465	 2.507394	 1.0	NGC_2632         	Gaia DR2  661244647975316736	130.29710712793	+19.52964029520
131.23835091254	+19.81543782788	 661173317156579328	206.1932669748	 33.5413752896	    5.3333	  -36.263	  -13.131	405	16.911535	 2.871886	 1.0	NGC_2632         	Gaia DR2  661173317156579328	131.23851687147	+19.81549436405
129.73010108228	+19.28377075633	 661257154920147072	206.2000730732	 32.0239087257	    5.3732	  -35.684	  -13.126	248	15.078538	 2.203150	 1.0	NGC_2632         	Gaia DR2  661257154920147072	129.73026385417	+19.28382727098
129.93593873430	+19.27516211658	 661210734913600000	206.2900614181	 32.2028356636	    5.2298	  -36.086	  -12.221	227	 7.616751	 0.274636	 1.0	NGC_2632         	Gaia DR2  661210734913600000	129.93610333125	+19.27521473470
131.35942907966	+19.78435296731	 661170637096984960	206.2751863050	 33.6377459295	    5.6146	  -35.548	  -13.786	408	15.381603	 2.575596	 1.0	NGC_2632         	Gaia DR2  661170637096984960	131.35959173460	+19.78441232363
130.28984808091	+19.85512306073	 661306319407420160	205.7828542788	 32.7170421926	    5.3751	  -36.417	  -13.932	338	10.517456	 0.892219	 1.0	NGC_2632         	Gaia DR2  661306319407420160	130.29001478628	+19.85518304565
130.77186078271	+19.46511882421	 661231625634645504	206.4053355735	 33.0081618756	    5.3403	  -36.976	  -12.265	482	14.593724	 1.978004	 1.0	NGC_2632         	Gaia DR2  661231625634645504	130.77202963587	+19.46517163177
129.67258822289	+19.42168703307	 661263305313199360	206.0252919842	 32.0214058124	    5.3236	  -35.442	  -12.776	240	14.006324	 1.755127	 1.0	NGC_2632         	Gaia DR2  661263305313199360	129.67275002764	+19.42174204078
131.43512484371	+19.67563527012	 661157236799076352	206.4272356693	 33.6673591796	    5.3134	  -37.644	  -14.153	396	16.127626	 2.669965	 1.0	NGC_2632         	Gaia DR2  661157236799076352	131.43529697202	+19.67569620657
129.76161775023	+19.72466303765	 661289105178505344	205.7244583602	 32.2055405694	    5.2716	  -36.741	  -14.183	235	 9.179134	 0.646797	 1.0	NGC_2632         	Gaia DR2  661289105178505344	129.76178580103	+19.72472410327
129.84088916447	+19.86114167550	 661315837054947840	205.6035344141	 32.3227335524	    5.2887	  -35.122	  -13.046	226	12.283896	 1.128947	 1.0	NGC_2632         	Gaia DR2  661315837054947840	129.84104994784	+19.86119784571
130.39980736777	+19.10702243538	 661008527851529728	206.6585638324	 32.5540366372	    5.3762	  -35.002	  -12.766	417	13.636730	 1.600196	 1.0	NGC_2632         	Gaia DR2  661008527851529728	130.39996685735	+19.10707740003
130.48262972981	+19.68962271988	 661253478428045568	206.0420193909	 32.8302559349	    5.4333	  -36.428	  -13.418	404	10.896122	 0.829124	 1.0	NGC_2632         	Gaia DR2  661253478428045568	130.48279631247	+19.68968049175
130.41323340404	+19.67443991915	 661253272269624576	206.0321023792	 32.7636932348	    5.4673	  -36.870	  -12.974	385	15.997236	 2.603681	 1.0	NGC_2632         	Gaia DR2  661253272269624576	130.41340199195	+19.67449577935
130.29464936270	+19.03153914909	 661006019590629760	206.7008772252	 32.4344462172	    5.5161	  -38.350	  -13.158	342	16.887236	 3.036419	 0.9	NGC_2632         	                            	130.29482402816	+19.03159580151
130.42606498526	+19.66048086706	 661252997391718272	206.0526479593	 32.7702033921	    5.4412	  -36.360	  -14.981	343	 9.468747	 0.585568	 0.9	NGC_2632         	                            	130.42623122673	+19.66054536851
131.46982843203	+19.31678876846	 661075490685321344	206.8452069807	 33.5740854703	    5.3549	  -38.034	  -12.430	385	15.591555	 2.374358	 1.0	NGC_2632         	Gaia DR2  661075490685321344	131.47000195841	+19.31684228643
130.21782298159	+19.17448779401	 661198915163689472	206.5120965489	 32.4167600519	    5.6533	  -37.314	  -12.723	251	16.011837	 2.827754	 1.0	NGC_2632         	Gaia DR2  661198915163689472	130.21799307549	+19.17454257352
131.62660969837	+19.64865333288	 661152735673342976	206.5322288574	 33.8274273015	    5.3809	  -38.741	  -13.642	386	17.453918	 3.158567	 1.0	NGC_2632         	Gaia DR2  661152735673342976	131.62678681294	+19.64871206918
129.94035918859	+18.97606372956	 661190290869387776	206.6224570734	 32.1014410977	    5.1144	  -36.346	  -11.532	243	16.278917	 2.659756	 1.0	NGC_2632         	Gaia DR2  661190290869387776	129.94052467162	+18.97611338115
130.26289993638	+18.93189049056	 660999491240341888	206.7987664984	 32.3711964500	    5.1186	  -36.646	  -11.796	276	16.915716	 2.823385	 0.9	NGC_2632         	                            	130.26306674113	+18.93194127882
131.36082581626	+19.23681692638	 661068932271565696	206.8922172322	 33.4498042745	    5.2142	  -36.904	  -12.593	375	17.106636	 3.104480	 0.9	NGC_2632         	                            	131.36099410496	+19.23687114616
130.45061695650	+19.45860746514	 661234473194513664	206.2873065093	 32.7218827625	    5.3683	  -39.543	  -11.357	358	13.233579	 1.473409	 0.5	NGC_2632         	                            	130.45079752476	+19.45865636325
130.23605240506	+19.73472168698	 661300993647979776	205.8963727733	 32.6280054820	    5.2802	  -35.351	  -12.099	283	11.979385	 1.046925	 1.0	NGC_2632         	Gaia DR2  661300993647979776	130.23621410827	+19.73477377982
130.09678364976	+19.67319866066	 661297115295806592	205.9110354313	 32.4837027704	    5.2287	  -38.829	  -12.578	207	10.299312	 0.750380	 1.0	NGC_2632         	Gaia DR2  661297115295806592	130.09696119381	+19.67325281585
130.89773572008	+19.45649251841	 661136964553408896	206.4641340534	 33.1164759229	    5.4666	  -37.802	  -12.798	468	17.672240	 3.064608	 1.0	NGC_2632         	Gaia DR2  661136964553408896	130.89790833603	+19.45654762083
129.96790279792	+19.31257951652	 661216743570426240	206.2611327055	 32.2442034739	    5.3988	  -36.004	  -13.669	238	10.111774	 0.676996	 1.0	NGC_2632         	Gaia DR2  661216743570426240	129.96806705840	+19.31263836909
129.90187472111	+19.51207207079	 661270898815358720	206.0143881397	 32.2555374465	    5.4168	  -36.197	  -12.623	229	17.681662	-0.290409	 1.0	NGC_2632         	Gaia DR2  661270898815358720	129.90204006486	+19.51212641974
130.33502744439	+19.62284730583	 661251210685333120	206.0593368392	 32.6767366700	    5.2896	  -36.642	  -12.924	414	15.040217	 2.146178	 1.0	NGC_2632         	Gaia DR2  661251210685333120	130.33519493591	+19.62290295075
130.10875563419	+19.68642285500	 661297493252924416	205.9009566698	 32.4988580696	    5.3116	  -35.864	  -12.435	224	 9.272019	 0.558545	 1.0	NGC_2632         	Gaia DR2  661297493252924416	130.10891963444	+19.68647639451
130.68835263285	+18.86001467209	 660986331460669312	207.0472374393	 32.7223704844	    5.3160	  -36.759	  -12.348	413	10.611017	 0.879151	 1.0	NGC_2632         	Gaia DR2  660986331460669312	130.68851988012	+18.86006783702
130.33284782802	+19.63458864992	 661251966599576576	206.0454063305	 32.6788777896	    5.3582	  -36.588	  -12.127	394	13.161329	 1.420624	 1.0	NGC_2632         	Gaia DR2  661251966599576576	130.33301508493	+19.63464086331
131.27441191738	+19.29926168852	 661117134688210560	206.7880608491	 33.3950653075	    5.3424	  -37.191	  -12.668	378	17.511324	 2.917036	 1.0	NGC_2632         	Gaia DR2  661117134688210560	131.27458157948	+19.29931623122
130.59910675359	+19.38673611101	 661229976367125504	206.4254076672	 32.8281543444	    5.5107	  -37.216	  -12.527	397	17.543040	 3.006464	 1.0	NGC_2632         	Gaia DR2  661229976367125504	130.59927662075	+19.38679004663
130.50650367031	+19.44607144697	 661233584139655040	206.3230725512	 32.7669286152	    5.1553	  -35.478	  -12.240	391	17.131850	 2.833687	 1.0	NGC_2632         	Gaia DR2  661233584139655040	130.50666566373	+19.44612414690
129.85391358840	+19.45928944453	 661268940310277888	206.0542271060	 32.1947551213	    5.3374	  -35.065	  -13.001	211	10.327291	 0.771757	 1.0	NGC_2632         	Gaia DR2  661268940310277888	129.85407370910	+19.45934542099
130.29278627529	+19.81855546807	 661302887731820416	205.8247871166	 32.7070423931	    5.4362	  -36.307	  -13.177	317	11.311130	 0.910652	 1.0	NGC_2632         	Gaia DR2  661302887731820416	130.29295243885	+19.81861220230
130.52690184728	+19.41120463185	 661233137463057152	206.3699080601	 32.7728298713	    5.4010	  -37.485	  -12.267	436	 7.911688	 0.286192	 1.0	NGC_2632         	Gaia DR2  661233137463057152	130.52707296798	+19.41125744802
130.04017466486	+19.62136097379	 661295324291154816	205.9467460968	 32.4157223770	    5.2452	  -35.267	  -12.937	228	11.802105	 0.997243	 1.0	NGC_2632         	Gaia DR2  661295324291154816	130.04033586973	+19.62141667469
131.66211632512	+19.61904458056	 661105525392825856	206.5795418903	 33.8486559896	    5.3758	  -38.437	  -12.410	367	16.727210	 2.795457	 1.0	NGC_2632         	Gaia DR2  661105525392825856	131.66229201748	+19.61909801242
130.36935419470	+19.74663060889	 661301444622810368	205.9345769668	 32.7498666951	    5.3973	  -35.851	  -17.314	387	10.780605	 0.794159	 0.2	NGC_2632         	                            	130.36951819727	+19.74670515520
129.48788428734	+19.46380569509	 661277908202012672	205.9069998110	 31.8729659634	    5.1709	  -36.574	  -12.696	199	16.586912	 2.769302	 1.0	NGC_2632         	Gaia DR2  661277908202012672	129.48805130339	+19.46386035835
129.65596346935	+19.25793223295	 661259525741991808	206.1996219328	 31.9493085390	    5.4402	  -36.779	  -12.645	249	16.185865	 2.731150	 1.0	NGC_2632         	Gaia DR2  661259525741991808	129.65613120961	+19.25798667662
130.58777622482	+20.05573733009	 661406546764571392	205.6728032658	 33.0488963936	    5.2795	  -38.347	  -13.497	427	17.212725	 2.850984	 0.9	NGC_2632         	                            	130.58795198842	+20.05579544209
130.89789291744	+20.18952576396	 661386244455690752	205.6409887996	 33.3682401045	    5.2692	  -37.696	  -13.559	518	10.004918	 0.664437	 1.0	NGC_2632         	Gaia DR2  661386244455690752	130.89806584506	+20.18958414290
130.56920481936	+20.09231366336	 661409609077800960	205.6246848746	 33.0449897196	    5.2813	  -35.339	  -12.478	386	13.699285	 1.647690	 1.0	NGC_2632         	Gaia DR2  661409609077800960	130.56936683357	+20.09236738801
130.05441151318	+20.05775957205	 661325187202016512	205.4665569373	 32.5788138161	    5.1867	  -36.713	  -13.085	256	16.099620	 2.739047	 1.0	NGC_2632         	Gaia DR2  661325187202016512	130.05457978950	+20.05781591016
130.81329193274	+20.06552061848	 661360268493494528	205.7481728477	 33.2513496308	    5.4037	  -37.649	  -10.154	438	13.130247	 1.440974	 0.3	NGC_2632         	                            	130.81346450780	+20.06556433701
131.14354395937	+20.34148327139	 661394525152691840	205.5630629859	 33.6365188082	    5.3018	  -37.250	  -13.041	422	17.048374	 2.807761	 1.0	NGC_2632         	Gaia DR2  661394525152691840	131.14371500842	+20.34153942006
131.20278936192	+20.29050321111	 661391157898332160	205.6432479533	 33.6716023548	    5.3622	  -36.662	  -13.157	380	12.608421	 1.257665	 1.0	NGC_2632         	Gaia DR2  661391157898332160	131.20295765547	+20.29055985922
130.36148413710	+19.87677255404	 661397308291492608	205.7862458232	 32.7877506604	    5.0987	  -35.921	  -12.375	354	17.879969	 3.132992	 1.0	NGC_2632         	Gaia DR2  661397308291492608	130.36164859439	+19.87682583521
130.68489438247	+19.57991458368	 661329958907430272	206.2430849637	 32.9710687614	    5.1361	  -37.201	  -11.635	250	 9.578424	 0.587917	 0.9	NGC_2632         	                            	130.68506438382	+19.57996467874
130.30722297520	+19.92193881600	 661401358444641152	205.7149465183	 32.7553616544	    5.4956	  -36.816	  -13.408	320	 8.276146	 0.287999	 1.0	NGC_2632         	Gaia DR2  661401358444641152	130.30739157818	+19.92199654481
131.09653561676	+20.23207730912	 661391982532062848	205.6687816391	 33.5580358391	    5.3473	  -37.735	  -14.619	383	17.376284	 2.922731	 0.9	NGC_2632         	                            	131.09670877063	+20.23214025195
130.35751606007	+19.94351506759	 661401122222444288	205.7101540367	 32.8071759140	    5.2727	  -35.789	  -12.576	343	10.578912	 0.758055	 1.0	NGC_2632         	Gaia DR2  661401122222444288	130.35767998217	+19.94356921418
130.42374675550	+19.83256016900	 661396140060387456	205.8596077516	 32.8275275298	    5.3903	  -36.257	  -12.299	342	17.490414	 2.764460	 1.0	NGC_2632         	Gaia DR2  661396140060387456	130.42391270485	+19.83261312295
130.39079753995	+19.96903027041	 661401225301656192	205.6944040520	 32.8453136753	    5.4173	  -36.226	  -13.790	363	11.508884	 0.945519	 1.0	NGC_2632         	Gaia DR2  661401225301656192	130.39096349045	+19.96908964394
130.36988304039	+19.97553104846	 661402015575639680	205.6791143651	 32.8290776440	    4.9990	  -36.474	  -13.984	357	15.765918	 2.558570	 1.0	NGC_2632         	Gaia DR2  661402015575639680	130.37005013386	+19.97559125727
130.35826785010	+19.98746210234	 661402084295115904	205.6613231694	 32.8229134642	    5.3561	  -37.256	  -13.466	348	16.857738	 2.821375	 1.0	NGC_2632         	Gaia DR2  661402084295115904	130.35843853896	+19.98752008087
130.90334895516	+20.54005750182	 661459774295767936	205.2477234901	 33.4914516842	    5.0720	  -36.289	  -13.696	516	16.353266	 2.737163	 1.0	NGC_2632         	Gaia DR2  661459774295767936	130.90351580676	+20.54011647063
130.90353563645	+20.53716413729	 661459774295768960	205.2510616159	 33.4906442195	    5.2708	  -37.808	  -13.278	506	15.356056	 2.267646	 1.0	NGC_2632         	Gaia DR2  661459774295768960	130.90370946891	+20.53722130637
130.49712535925	+19.74579458539	 661347727189029504	205.9848742549	 32.8624521654	    5.3126	  -36.632	  -11.758	383	15.253603	 2.256147	 1.0	NGC_2632         	Gaia DR2  661347727189029504	130.49729293365	+19.74584521003
130.56439954011	+19.81595096655	 661348517463001216	205.9323995209	 32.9460487834	    5.3451	  -37.050	  -13.483	427	16.276970	 2.612144	 1.0	NGC_2632         	Gaia DR2  661348517463001216	130.56456910133	+19.81600901828
130.88576136815	+19.99246004129	 661355934869899648	205.8581031190	 33.2904129805	    5.6910	  -37.028	  -13.294	466	16.786312	 2.828268	 1.0	NGC_2632         	Gaia DR2  661355934869899648	130.88593101781	+19.99251727926
130.55665560853	+19.83568454536	 661350750845994240	205.9073331901	 32.9459957408	    5.3835	  -37.164	  -13.604	440	15.478314	 2.308111	 1.0	NGC_2632         	Gaia DR2  661350750845994240	130.55682571260	+19.83574311806
132.00083719527	+20.40181985302	 661591475172494464	205.8204947406	 34.4136995665	    5.4293	  -39.488	  -13.803	302	17.745138	 3.033554	 0.9	NGC_2632         	                            	132.00101859196	+20.40187928251
132.09807573648	+19.83655328177	 661488052360088704	206.5023664832	 34.3086870082	    5.5652	  -37.999	  -13.133	352	16.569553	 2.739658	 1.0	NGC_2632         	Gaia DR2  661488052360088704	132.09824966339	+19.83660982655
132.00519713975	+19.82749090480	 661490693763838976	206.4766433309	 34.2234594418	    5.3327	  -36.935	  -13.065	329	17.471600	 2.952272	 1.0	NGC_2632         	Gaia DR2  661490693763838976	132.00536618693	+19.82754715680
130.71026409233	+19.91763699421	 661356488922418944	205.8746741232	 33.1098079055	    5.2088	  -36.804	  -12.503	430	16.354136	 2.648008	 1.0	NGC_2632         	Gaia DR2  661356488922418944	130.71043263576	+19.91769082649
130.96572881609	+19.91354827057	 661342710667273856	205.9775921874	 33.3340706848	    5.3650	  -35.977	  -13.245	492	13.709890	 1.642743	 1.0	NGC_2632         	Gaia DR2  661342710667273856	130.96589356803	+19.91360529758
131.08834154082	+19.93655746035	 661365697332234112	205.9989084095	 33.4502625342	    5.0294	  -38.537	  -14.222	412	17.248764	 2.990164	 0.6	NGC_2632         	                            	131.08851804164	+19.93661869387
130.83440507531	+20.07927156687	 661383770554619136	205.7407977742	 33.2746802406	    5.0944	  -37.427	  -13.465	461	17.564000	 2.906998	 1.0	NGC_2632         	Gaia DR2  661383770554619136	130.83457664783	+20.07932954109
130.34943110866	+20.24915945756	 661427063824818816	205.3651207152	 32.9044812309	    5.2845	  -36.573	  -12.932	336	13.910039	 2.003122	 1.0	NGC_2632         	Gaia DR2  661427063824818816	130.34959894893	+20.24921513692
132.39108300383	+20.50803073723	 661588004838893568	205.8471985644	 34.7938179503	    5.3977	  -38.112	  -13.109	330	 9.225971	 0.540646	 1.0	NGC_2632         	Gaia DR2  661588004838893568	132.39125820066	+20.50808717867
130.06379441367	+19.99424734595	 661323641013704832	205.5409381017	 32.5653057149	    5.3518	  -35.489	  -12.468	269	 8.747283	 0.426842	 1.0	NGC_2632         	Gaia DR2  661323641013704832	130.06395701400	+19.99430102754
130.35175302993	+20.13035813978	 661417305659127296	205.4990075440	 32.8660444860	    5.2244	  -35.112	  -13.480	345	15.386737	 2.650024	 1.0	NGC_2632         	Gaia DR2  661417305659127296	130.35191404259	+20.13041617860
130.04755822940	+19.97107625044	 661322060465742336	205.5605373903	 32.5430162504	    5.2065	  -35.312	  -13.595	268	 6.581832	 0.026585	 1.0	NGC_2632         	Gaia DR2  661322060465742336	130.04771999498	+19.97113478439
131.04832996465	+20.21663945581	 661391535855469312	205.6678206315	 33.5102471057	    5.4608	  -37.069	  -11.399	457	16.958240	 3.007180	 0.6	NGC_2632         	                            	131.04850004556	+20.21668853476
130.86481055969	+19.82786357972	 661340614723243392	206.0349619743	 33.2155413870	    5.3617	  -36.135	  -12.093	480	16.764350	 2.845803	 1.0	NGC_2632         	Gaia DR2  661340614723243392	130.86497594575	+19.82791564673
130.46614275075	+20.34659144274	 661429675164926464	205.3001908810	 33.0405260908	    5.4025	  -36.816	  -12.773	344	15.654278	 2.364832	 1.0	NGC_2632         	Gaia DR2  661429675164926464	130.46631181249	+20.34664643752
131.07143917004	+19.86532414853	 661362055200029056	206.0725985513	 33.4109595767	    5.3301	  -36.963	  -12.308	386	13.947892	 1.724279	 1.0	NGC_2632         	Gaia DR2  661362055200029056	131.07160838570	+19.86537714123
130.43240050227	+20.22681642653	 661424074527577600	205.4217114375	 32.9700834468	    5.5084	  -36.541	  -13.954	252	10.350761	 0.726695	 1.0	NGC_2632         	Gaia DR2  661424074527577600	130.43256817158	+20.22687650617
130.01509413700	+19.91647543327	 661321304551503616	205.6088930843	 32.4955818257	    5.1641	  -37.215	  -14.397	205	16.311468	 2.850575	 1.0	NGC_2632         	Gaia DR2  661321304551503616	130.01526456136	+19.91653742027
132.20457350134	+20.22420594549	 661573608108602752	206.1012375444	 34.5340677022	    5.3675	  -37.796	  -12.488	357	15.156143	 2.194579	 1.0	NGC_2632         	Gaia DR2  661573608108602752	132.20474692633	+20.22425971318
130.46645216357	+20.16693327521	 661422837576998784	205.5017992104	 32.9797422691	    5.4114	  -36.190	  -12.421	390	11.820469	 1.028420	 1.0	NGC_2632         	Gaia DR2  661422837576998784	130.46661815847	+20.16698675444
130.47124947928	+20.15938159210	 661422764560767360	205.5120921731	 32.9814025420	    5.3893	  -36.924	  -13.469	424	 8.466562	 0.413331	 1.0	NGC_2632         	Gaia DR2  661422764560767360	130.47141883267	+20.15943958355
130.22397670028	+19.99888388923	 661413800965826816	205.5971066794	 32.7082816286	    5.1459	  -36.339	  -13.906	263	16.478537	 2.847554	 1.0	NGC_2632         	Gaia DR2  661413800965826816	130.22414319997	+19.99894376221
130.49500998803	+20.10746319355	 661410360695218048	205.5793451999	 32.9846669747	    5.2930	  -35.588	  -14.613	400	12.870566	 1.332412	 1.0	NGC_2632         	Gaia DR2  661410360695218048	130.49517315959	+20.10752611056
132.35005639132	+20.23507205642	 661527600418921600	206.1445527169	 34.6662852005	    5.3010	  -38.366	  -12.901	370	17.549889	 3.216549	 0.9	NGC_2632         	                            	132.35023244404	+20.23512760230
130.85405574296	+20.56531720250	 661460083533415040	205.2006141940	 33.4564623041	    5.3269	  -36.334	  -12.982	512	14.438608	 1.921701	 1.0	NGC_2632         	Gaia DR2  661460083533415040	130.85422282908	+20.56537309714
